filenames,rsid,round,samples,zi,zf
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,3.03,Round3,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,3.03,Round3,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-0-0.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-0-1.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-0-2.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-1-0.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-1-1.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-1-2.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-2-0.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-2-1.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round3\Sample_4\Sample_4_MMStack_Pos-2-2.ome.tif,3.04,Round3,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-0-0.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-0-1.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-0-2.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-1-0.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-1-1.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-1-2.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-2-0.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-2-1.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_primary_actual_5\Neg_no_primary_actual_MMStack_Pos-2-2.ome.tif,4.05,Round4,Neg_no_primary_actual_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-0-0.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-0-1.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-0-2.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-1-0.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-1-1.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-1-2.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-2-0.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-2-1.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Neg_no_secondary_actual_6\Neg_no_secondary_actual_MMStack_Pos-2-2.ome.tif,4.06,Round4,Neg_no_secondary_actual_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-0-0.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-0-1.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-0-2.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-1-0.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-1-1.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-1-2.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-2-0.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-2-1.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_1\Sample_1_MMStack_Pos-2-2.ome.tif,4.01,Round4,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-0-0.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-0-1.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-0-2.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-1-0.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-1-1.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-1-2.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-2-0.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-2-1.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_2\Sample_2_MMStack_Pos-2-2.ome.tif,4.02,Round4,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-0-0.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-0-1.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-0-2.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-1-0.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-1-1.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-1-2.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-2-0.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,4.03,Round4,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-0-0.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-0-1.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-0-2.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-1-0.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-1-1.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-1-2.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-2-0.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-2-1.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round4\Sample_4\Sample_3_4_MMStack_Pos-2-2.ome.tif,4.04,Round4,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-0.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-1.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-2.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-0.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-1.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-2.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-0.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-1.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-2.ome.tif,5.05,Round5,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-0.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-1.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-2.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-0.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-1.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-2.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-0.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-1.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-2.ome.tif,5.06,Round5,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-0-0.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-0-1.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-0-2.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-1-0.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-1-1.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-1-2.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-2-0.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-2-1.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_1\Sample_MMStack_Pos-2-2.ome.tif,5.01,Round5,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-0-0.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-0-1.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-0-2.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-1-0.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-1-1.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-1-2.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-2-0.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-2-1.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_2\Sample_2_MMStack_Pos-2-2.ome.tif,5.02,Round5,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-0-0.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-0-1.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-0-2.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-1-0.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-1-1.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-1-2.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-2-0.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,5.03,Round5,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-0-0.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-0-1.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-0-2.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-1-0.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-1-1.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-1-2.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-2-0.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-2-1.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round5\Sample_4\Sample_4_MMStack_Pos-2-2.ome.tif,5.04,Round5,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-0.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-1.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-2.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-0.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-1.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-2.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-0.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-1.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-2.ome.tif,6.05,Round6,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-0.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-1.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-2.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-0.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-1.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-2.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-0.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-1.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-2.ome.tif,6.06,Round6,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-0-0.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-0-1.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-0-2.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-1-0.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-1-1.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-1-2.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-2-0.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-2-1.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_1\Sample_MMStack_Pos-2-2.ome.tif,6.01,Round6,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-0-0.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-0-1.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-0-2.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-1-0.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-1-1.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-1-2.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-2-0.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-2-1.ome.tif,6.02,Round6,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_2\Sample_2_MMStack_Pos-2-2.ome.tif,6.02,Round6,Sample_2,5,37
